track_id,artists,album_name,track_name,track_genre,emotions
2D2mkrVLZA1OYCCZfbH0ik,Bazzi,Good Enough - Easy Pop,Beautiful,electro,['Happy']
6zyDXm2DMaWbxguJpWqudR,Bazzi,Your Perfect Soundtrack,Heaven,electro,['Happy']
7kLa2XlVc9Zr6mNgnEr0SO,Jeremy Zucker,REGNIG DAG,Cry with you,electro,['Happy']
1SJcXwrf7n0KK2sNninmG7,Jeremy Zucker,Mega Hits Autumn/Fall 2022,Deep end,electro,['Happy']
36Bu1ED7D3OiNzq48VoRYf,Charli XCX;Rina Sawayama,Running Songs,Beg for You,electro,['Happy']
6dRFbn4xqPuz3LOypGiM5z,Zedd;Elley Duhé,Concierto en la ducha,Happy Now,electro,['Happy']
7eVu6eHWxdnQwCpTC2o3ZN,Charli XCX;Rina Sawayama,Hit After Hit,Beg for You,electro,['Happy']
2UL4xQhH2lKBXHGksaCjhr,Charli XCX;Rina Sawayama,Hits Hits Hits,Beg for You,electro,['Happy']
3yXwhOi8aeNZABkK1CYhgd,Jeremy Zucker,Halloween Party 2022,ghosts,electro,['Happy']
7zCdNmSncqbjNKQAyHxmuh,Charli XCX,Hit After Hit,Used to Know Me,electro,['Happy']
6OGMQF8sdQ9p5Y27kX0t0r,Charli XCX;Rina Sawayama,Beautiful Trending Hits 2022,Beg for You,electro,['Happy']
6qiRGYXyp9uFjYilJOpGPj,Charli XCX,Cardio Tracks,Used to Know Me,electro,['Happy']
42zR7krVhRar7oox6BbONX,Charli XCX;Rina Sawayama,EDM Hits,Beg for You,electro,['Happy']
6S0oUreJ0D0gUlUZVz01u0,Charli XCX,New Arrivals,Used to Know Me,electro,['Happy']
4YjFDZo00BwMLn2SSAmIO4,MEDUZA;Hozier,Night Drive Autumn/Winter 2022/23,Tell It To My Heart,electro,['Happy']
7aUGYjbaEeCoSBZSn9eWZQ,Charli XCX;Rina Sawayama,New Pop Icons,Beg for You,electro,['Happy']
5Nybr2NCZrKAOk7Eu2YitB,Charli XCX;Rina Sawayama,From The Ashes - New Beats,Beg for You,electro,['Happy']
1th6afBiWJablX15LrJ7KX,Charli XCX;Rina Sawayama,Today's Party Hits,Beg for You,electro,['Happy']
0mpb1FElaOrpYbd61hyfcR,Charli XCX;Rina Sawayama,Upbeat Pop,Beg for You,electro,['Happy']
6w0BbFfAK3TaGGPOBvl9tO,Charli XCX,BEST WORKOUT BEATS,Used to Know Me,electro,['Happy']
71y5ZHTdgitzXTUrgCJF3K,Charli XCX;Rina Sawayama,Summer Music Festival Hits,Beg for You,electro,['Happy']
1ZDzahk1OMKP9poJJ3VVpu,Charli XCX;Troye Sivan,Am I Ready - Pop Night Out,1999,electro,['Happy']
19l3LEiXvUFkivy2fMXMuA,Charli XCX;Rina Sawayama,New Pop Classics,Beg for You,electro,['Happy']
7kIDKRwP1sohHpSryTq2Vv,Charli XCX,Trending Pop,Used to Know Me,electro,['Happy']
2BRIWPCjH5toINsBiUyCh5,Charli XCX;Rina Sawayama,Feeling Good,Beg for You,electro,['Happy']
5L9ZO3rvkB7JdTSZoKB9RK,Charli XCX;Rina Sawayama,I'm Blue - Hits of 2022,Beg for You,electro,['Happy']
18g8EbpXCcHsIX9wl4Hjpr,Charli XCX,Today's Party Hits,Used to Know Me,electro,['Happy']
4DSpUMtBsL9XGfxXeWYGtd,Zedd;Elley Duhé,Mientras hago aromaterapia,Happy Now,electro,['Happy']
0CVCO6f2hDWKmDHxeZTDFa,Charli XCX,Trending Pop,Good Ones,electro,['Happy']
0q6UFfew9uxNgxqWM0Q7wd,Charli XCX,House Anthems,Used to Know Me,electro,['Happy']
2uifvQC89qkZE7HYL2aqhg,Charli XCX;Rina Sawayama,Mellow Electronic Pop,Beg for You,electro,['Happy']
4QmaaHKCPL4YWW6L5AdQQs,Charli XCX,Gaming Songs 2022: Hard Mode,Vroom Vroom,electro,['Happy']
5AXU429DHTeGkW6NoZzAnQ,Charli XCX;Lizzo,Happy Commute,Blame It on Your Love,electro,['Happy']
3krIviFWLeyjPTxqT6eaPL,Charli XCX;Tiësto,House Anthems,Break the Rules - Tiësto Remix,electro,['Happy']
2cc8Sw1OnCuA5bV8nqWqpE,Regard;Troye Sivan;Tate McRae,You,You,electro,['Happy']
41CgzGD7xlgnJe14R4cqkL,Lauv,I met you when I was 18. (the playlist),Paris in the Rain,electro,['Happy']
6osaMSJh9NguagEDQcZaKx,DJ Snake;J Balvin;Tyga,Carte Blanche,Loco Contigo (feat. J. Balvin & Tyga),electro,['Happy']
3odrUVQ9tvRpkC9II2oWzx,Ellie Goulding,"Still Falling For You (From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack)","Still Falling For You - From ""Bridget Jones's Baby""",electro,['Happy']
5x4vgABKiGp4Vg7ZyFRxhn,DJ Snake;Rick Ross;Rich Brian,Shang-Chi and The Legend of The Ten Rings: The Album,Run It (feat. Rick Ross & Rich Brian),electro,['Happy']
3XF5xLJHOQQRbWya6hBp7d,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",you should see me in a crown,electro,['Happy']
4o3XxiQ9BljY4OU38zanC0,Mokita,colorblind,colorblind,electro,['Happy']
7MmG8p0F9N3C4AXdK6o6Eb,Calvin Harris;Ellie Goulding,Motion,Outside (feat. Ellie Goulding),electro,['Happy']
38o5lj4mbLK34vQkJUlMrg,Mokita,London,London,electro,['Happy']
5y8liVmpsvn6Kg4JFijj4Z,Fly By Midnight,What If I Wasn't Done Loving You?,What If I Wasn't Done Loving You?,electro,['Happy']
51mkxlKoGL1bAj8uR2gE7d,Bazzi,Pop Hits Now,Heaven,electro,['Happy']
2AiaI6KaPOJofH97x3XvV8,Bazzi,Midnight Music,Beautiful,electro,['Happy']
3ohGDcQ2mCrnD7NBPSrdTW,Bazzi;Cordae,The Look - R&B Feels,Only Fan,electro,['Happy']
1bgKMxPQU7JIZEhNsM1vFs,Alesso;Zara Larsson,Words (feat. Zara Larsson),Words (feat. Zara Larsson),electro,['Happy']
47B8TN9x2QIUqsv3ZTaZEJ,Bazzi;Cordae,Upbeat Pop,Only Fan,electro,['Happy']
02shCNmb6IvgB5jLqKjtkK,Vicetone;Cozi Zuehlsdorff,Nevada,Nevada,electro,['Happy']
1gXxietq0gOGBVyCSkahyI,Bazzi,Autumn Hits,I.F.L.Y.,electro,['Happy']
54bFM56PmE4YLRnqpW6Tha,Billie Eilish,Therefore I Am,Therefore I Am,electro,['Happy']
5zIgWTM2TZ1RdFOyNKOaWb,Bazzi,Modern R&B Love,I Like That,electro,['Happy']
62wBAurjQB8yPNEpcjtvGJ,Bazzi,Beautiful Trending Hits 2022,Beautiful,electro,['Happy']
26g92HmMgKVZ6LKVmTbHM7,Bazzi,20s Love Songs,I Like That,electro,['Happy']
4MlI2hVQcZ1B25TZyOqu2W,Bazzi,New RnB,No Way!,electro,['Happy']
4pOV2fwhycAawv7aC7I6Cd,Bazzi,US Pop 20s,Miss America,electro,['Happy']
3XcV8CIZVzH2b5hiche9d6,Bazzi,New Pop Classics,Heaven,electro,['Happy']
0nlGmbEunPMpao3MDrftkU,Bazzi,Internet Sensations,Will It Ever Feel the Same?,electro,['Happy']
5902W4uHWzhtOff1UK7the,Alesso;Katy Perry,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),electro,['Happy']
6lybJ6LZWL59eY4Hma5z0B,Bazzi,Coffee Chill,Mine,electro,['Happy']
2QhzxlVT9M0zUl9Q2jsc8O,Bazzi,Hits Hits Hits,Beautiful,electro,['Happy']
5khYjyvP68aobZCSnobv6l,Julia Michaels;Niall Horan,Отново на училище,What A Time,electro,['Happy']
374kqY6VFcdZYtN9FCxJxG,Julia Michaels,Concierto en la ducha,Heaven,electro,['Happy']
0nrWZWkJM62ftQJSI8fDc0,Alan Walker;Sophia Somajo,Different World,Diamond Heart,electro,['Happy']
3bM4iV8QgfwebjIq8XZcOf,Julia Michaels,Die For You,Orange Magic,electro,['Happy']
5Wqr7Yxoq4YsPWBLUXNalY,Julia Michaels,Best Road Trip Pop Tunes,Orange Magic,electro,['Happy']
152vVEXwvqA107UFPqb3gG,MEDUZA;Becky Hill;Goodboys,10's Music Grandi Successi,Lose Control,electro,['Happy']
1KR9TkyhxqqpOk45WAm7bM,Alan Walker;Jamie Miller,Walker Racing League,Running Out Of Roses,electro,['Happy']
2J3JETBGdQdjCOzIRmoeWc,MEDUZA;Becky Hill;Goodboys,Beats Electro Mood,Lose Control,electro,['Happy']
2R789qQ3WNexbwgJpWReY1,Julia Michaels,Concierto en la ducha,Issues,electro,['Happy']
2tzcfQVPDTKag67JRzct87,MEDUZA;James Carter;Elley Duhé;FAST BOY,Top Trending Romania - Vara 2022,Bad Memories,electro,['Happy']
03FrsymZUDrFC3aBVrvKA1,MEDUZA;James Carter;Elley Duhé;FAST BOY,Ballermann Hits Party 2023,Bad Memories,electro,['Happy']
3ZZylGjSiEbOuBe34oYTDQ,MEDUZA;Becky Hill;Goodboys,Electro sounds,Lose Control,electro,['Happy']
6iO9zQyoHPm0fnBM66LlwA,MEDUZA;Becky Hill;Goodboys,Fiesta portatil,Lose Control,electro,['Happy']
2LsPArKkazeaqQzBrPh0iP,MEDUZA;James Carter;Elley Duhé;FAST BOY,Electro sounds,Bad Memories,electro,['Happy']
1HvCFAUIWQsWV9zud3UhDl,Alan Walker;Noah Cyrus;Digital Farm Animals;Juliander,Different World,All Falls Down (feat. Juliander),electro,['Happy']
4voJGwEr7Uw54pr3RSRIsg,MEDUZA;James Carter;Elley Duhé;FAST BOY,Larga Vida al Electro,Bad Memories,electro,['Happy']
2DB21D2l8KmdLXid8327i2,Julia Michaels,Best Road Trip Pop Tunes,Orange Magic,electro,['Happy']
4M0ezYulsUFJDrKk9d58y6,MEDUZA;Goodboys,Larga Vida al Electro,Piece Of Your Heart,electro,['Happy']
7flHD8a99bRLIDNDGuns1Y,MEDUZA;SHELLS,Larga Vida al Electro,Born To Love,electro,['Happy']
4GXnutk4q9KXJUgkGJcc4I,MEDUZA;Goodboys,Beats Electro Mood,Piece Of Your Heart,electro,['Happy']
0u5K7xSRTLnBkeERwTypzN,MEDUZA;Goodboys,pov: it's 2019,Piece Of Your Heart,electro,['Happy']
3ksIpMf8hNYWAyTiMZJ6Xb,MEDUZA;Goodboys,Beginner Ride (Mixtape Vol. 1),Piece Of Your Heart,electro,['Happy']
0g5EKLgdKvNlln7TNqBByK,DJ Snake;Bipolar Sunshine,Encore,Middle,electro,['Happy']
6YUTL4dYpB9xZO5qExPf05,Calvin Harris,Motion,Summer,electro,['Happy']
5YLHLxoZsodDWjqSgjhBf3,Bazzi,COSMIC,Myself,electro,['Happy']
7fYRg3CEbk6rNCuzNzMT06,Calvin Harris;Dua Lipa;Young Thug,Potion (with Dua Lipa & Young Thug),Potion (with Dua Lipa & Young Thug),electro,['Happy']
7m97u5zpSWqkDjN4uwY2LP,Greyson Chance,portraits,shut up,electro,['Happy']
7EVk9tRb6beJLTHrg6AkY9,Burak Yeter;Danelle Sandoval,Tuesday (feat. Danelle Sandoval),Tuesday (feat. Danelle Sandoval),electro,['Happy']
2cGxRwrMyEAp8dEbuZaVv6,Daft Punk;Julian Casablancas,Random Access Memories,Instant Crush (feat. Julian Casablancas),electro,['Happy']
6hmhG1b4LEyNuashVvuIAo,Zara Larsson;MNEK,So Good,Never Forget You,electro,['Happy']
0AUvWawuP0ibk4SQ3sIZjk,Ashnikko,Daisy,Daisy,electro,['Happy']
5M5IB1cNzJqbWFEUK4a1MD,Julia Michaels,Broad Stories,Heaven,electro,['Happy']
4bMLBGnjAGVFpjAfIkD0UY,Alan Walker;Conor Maynard,Believers,Believers,electro,['Happy']
6Xq7q1vvdYRRUWSROJUbyn,Alessia Cara,Best Road Trip Pop Tunes,Shapeshifter,electro,['Happy']
5nmLyv44kBygz9RWHshhG6,Alessia Cara,Frühstücksmusik Herbst/Winter 2022/2023,Sweet Dream,electro,['Happy']
6sVZ6tFXeJZ5LNWC6h3dKe,Alessia Cara,Holiday Tunes 2022,Make It To Christmas,electro,['Happy']
7KDJguKGqDMdBAnKxrQ5fM,Alessia Cara,Best Road Trip Pop Tunes,Shapeshifter,electro,['Happy']
6D44ltvfmdKeIgrTpXUP8o,Alessia Cara,Die For You,Shapeshifter,electro,['Happy']
7wC7c78HOp5C2tFTvRfnq0,Alessia Cara,Christmas Songs 2022,Make It To Christmas,electro,['Happy']
3qNUzF2dXD6TO5FLiLtrxU,Alessia Cara,Mega Hits Autumn/Fall 2022,Sweet Dream,electro,['Happy']
7MvUTgehqKITlwxPTNfPuU,Alessia Cara,Concierto en la ducha,Growing Pains,electro,['Happy']
1tfVpMI8G6EakZU4rEja4w,Alan Walker,Different World,Sing Me to Sleep,electro,['Happy']
0zna3xsQS0L4mw2up6PEoV,Alessia Cara,Christmas 2022,Make It To Christmas,electro,['Happy']
3OS78nS78LDfSRk9tyxygG,Alessia Cara,Отново на училище,Scars To Your Beautiful,electro,['Happy']
4LTOBcEV9JgJM7TGAkKmxx,Alessia Cara,Holiday Favorites 2022,Make It To Christmas,electro,['Happy']
2qDwZNRSegjzlA9zJiited,Alessia Cara,Best Christmas Songs 2022 | For under the Mistletoe,Make It To Christmas,electro,['Happy']
3L4pw14jEjEZI7fyGgctF9,Alessia Cara,Jingle Bell Rock 2022,Make It To Christmas,electro,['Happy']
6wXeRgZClAnD88ypGDaVuQ,Topic;Bebe Rexha,Night Drive Autumn/Winter 2022/23,Chain My Heart,electro,['Happy']
0K0r2B73pzyGwKLUONLp11,Alessia Cara,Christmas Dinner 2022,Make It To Christmas,electro,['Happy']
5kSqoH8sxJfyzjbt5l4LUr,Alessia Cara,Pop Fun and Christmas Music 2022,Make It To Christmas,electro,['Happy']
6R1TE6vATyzLBzSYks9FPZ,Alessia Cara,CHRISTMAS TOP HITS 2022,Make It To Christmas,electro,['Happy']
5eOTZ0In8yo25okDHmJlP6,Alessia Cara,"It's Christmas, Let's Dance",Make It To Christmas,electro,['Happy']
1u5meINe7Y9PXVrIsX0YD4,Alessia Cara,Weihnachtslieder 2022,Make It To Christmas,electro,['Happy']
106fpyAO4qjDIA1bcaXp6N,Topic;A7S,Night Drive Autumn/Winter 2022/23,Kernkraft 400 (A Better Day),electro,['Happy']
30WZViwU19Gq6aKQ1QBpeB,Topic;Bebe Rexha,pov: it's 2021,Chain My Heart,electro,['Happy']
5JDZetSzAYQbCGiwVtnijw,Alessia Cara,World's Best Christmas Playlist,Make It To Christmas,electro,['Happy']
7v7YcDaYFRNCg5HSt3xL9v,Alessia Cara,Weihnachtssongs,Make It To Christmas,electro,['Happy']
1TMnhMfuiMokXeBCqvpNmJ,Alessia Cara,Best Christmas Playlist Ever 2022,Make It To Christmas,electro,['Happy']
5gC7UsLqH2xGn2EHXr6X26,Alessia Cara,All I want For Christmas Is Music,Make It To Christmas,electro,['Happy']
2qScpakINpIiWLXnqg0cFz,Alessia Cara,Santa Claus Is Coming To Town,Make It To Christmas,electro,['Happy']
4J0MK1go6edXYbMA34FxTo,Alessia Cara,Pop Christmas 2022,Make It To Christmas,electro,['Happy']
1oCHw7qebbQshiMLm8AxE7,Alessia Cara,Christmas Best Hits 2022,Make It To Christmas,electro,['Happy']
0P8SKHmo9xX6rXSlKD9ziV,Alessia Cara,The Very Best Christmas Songs 2022,Make It To Christmas,electro,['Happy']
0hVtziOF1Z1Z5igByuFPcJ,Alessia Cara,Weihnachten Playlist,Make It To Christmas,electro,['Happy']
33wTrwfbn1Pjc9wMaC6RnF,Alessia Cara,Weihnachtspop 2022,Make It To Christmas,electro,['Happy']
434ZWHv6z3BvkkEosH6dHi,Alessia Cara,Christmas Dinner,Make It To Christmas,electro,['Happy']
67X2jhG6z2f5qA0jRMwIy0,Alessia Cara,Un tecito y a mimir,Scars To Your Beautiful,electro,['Happy']
1ZCKHOhHGPRD6sbjVAedlv,Alessia Cara,All I Want For Christmas Is You,Make It To Christmas,electro,['Happy']
0UwM73yrbMoLcVSiFwvUdw,Alessia Cara,pov: you are walking in a winter wonderland,Make It To Christmas,electro,['Happy']
0fpwJ49EPz4WbT5W4SWmUS,Topic;Robin Schulz;Nico Santos;Paul van Dyk,Arbeitsmusik Herbst/Winter 2022/2023,In Your Arms (For An Angel),electro,['Happy']
5oVPnY5UP6rd56XZYU207w,Alessia Cara,Concierto en la ducha,Scars To Your Beautiful,electro,['Happy']
17vet66oUJBu8wqbMos7Qc,Topic;A7S,Arbeitsmusik Herbst/Winter 2022/2023,Kernkraft 400 (A Better Day),electro,['Happy']
1YMBg7rOjxzbya0fPOYfNX,DJ Snake;Lauv,A Different Way (with Lauv),A Different Way (with Lauv),electro,['Happy']
0g4fzRkbLeCDUCoe5iUOcf,Lykke Li,so sad so sexy,sex money feelings die,electro,['Happy']
3r44Otr6SVUja3SYsCuhVY,Izzamuzzic;Julien Marchal,Shootout (Sped Up),Shootout (Sped Up),electro,['Happy']
2ISSQPb9LHHiV6ng2NXosL,Zedd;Jon Bellion,True Colors,Beautiful Now,electro,['Happy']
21AziTMaZwcLflGMAj85o5,Lauv,All 4 Nothing (I'm So In Love),All 4 Nothing (I'm So In Love),electro,['Happy']
2FqkTu4FhwDWn9hzEaWWCE,The Chainsmokers,So Far So Good,I Love U,electro,['Happy']
7eB1V5LvAdxCc7brfGhRRo,Billie Eilish,dont smile at me,watch,electro,['Happy']
6Mcd2tlwSiqsnMC85DF4Ns,Calvin Harris;Dua Lipa,New Year's Eve - NYE 2018/2019,One Kiss,electro,['Happy']
2IO7yf562c1zLzpanal1DT,Halsey,BADLANDS (Deluxe),Gasoline,electro,['Happy']
4q3biaQQoADspV16lbsfPH,Mokita,Lonely City,Lonely City,electro,['Happy']
3hWfKBt3n7j1xqIy6LA5ve,Vicetone;Tony Igy,Astronomia,Astronomia,electro,['Happy']
4xkm03zMAQXHc0QHl0V2Rm,The Chainsmokers;ILLENIUM;Lennon Stella;pilton,Takeaway (feat. Lennon Stella) [Remixes],Takeaway (feat. Lennon Stella) - Pilton Remix,electro,['Happy']
2okJwvZaFNtnicAkgB6GFW,Galantis;Ship Wrek;Pink Sweat$,Happy Commute,Only a Fool,electro,['Happy']
5g1BARk25uUJtEPSUwcjnU,Cash Cash;Christina Perri,"Blood, Sweat & 3 Years",Hero (feat. Christina Perri),electro,['Happy']
4x5YzxjrF9wvIIXJV7TveC,Ashe;FINNEAS,Ashlyn,Till Forever Falls Apart,electro,['Happy']
41gUDddcY9nBBuazuG20eD,Galantis;Ship Wrek;Pink Sweat$,Modern R&B Love,Only a Fool,electro,['Happy']
2wQ411UQL2MRsdAgPRUstT,Vicetone,Walk Thru Fire,Walk Thru Fire,electro,['Happy']
5K6Ssv4Z3zRvxt0P6EKUAP,Galantis;David Guetta;Little Mix,Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),electro,['Happy']
0WHi11uzahqpEtPGYCW6oQ,Alec Benjamin,Narrated For You,If I Killed Someone For You,electro,['Happy']
4heFQCyiW0RUEX1Q1lb008,Alan Walker;K-391;Sofia Carson;CORSAK,Different World,Different World (feat. CORSAK),electro,['Happy']
5HOlPj1GPGrp8sbad1BPDU,Topic;A7S,Weekend Baby,Breaking Me,electro,['Happy']
2tYujK3aoSsRTp8uCvzVFE,Felix Jaehn;Zoe Wees,EDM Gaming Music Autumn/Winter 2022,Do It Better,electro,['Happy']
0TNarhIeerCvP5d7W29wXU,Topic;A7S;Lil Baby,pov: it's 2020,Why Do You Lie To Me,electro,['Happy']
38dIniBkVzA7vdrLRY0cEZ,Felix Jaehn;Zoe Wees,Night Drive Autumn/Winter 2022/23,Do It Better,electro,['Happy']
1gakI6999vdP3STkGyaO6L,Galantis,EDM Hits,1x1,electro,['Happy']
3JwyTIApOhgizktLQaVvFF,Topic;John Martin,EDM Gaming Music Autumn/Winter 2022,Follow Me,electro,['Happy']
0JwtmsNI76noYakct1EhhN,Galantis,From The Ashes - New Beats,1x1,electro,['Happy']
20vawhkM9Gee7JCUVYCqGf,Galantis,Hot Mix Pop,1x1,electro,['Happy']
6lbu0pkP2pG8pzaY22Qdxw,Galantis,Upbeat 20's,1x1,electro,['Happy']
1fgpD8xxztlTpCVpOYb3hv,Felix Jaehn;Zoe Wees,Arbeitsmusik Herbst/Winter 2022/2023,Do It Better,electro,['Happy']
254F8QSuBg0Rfi9V7pE955,Felix Jaehn;Ray Dalton,Night Drive Autumn/Winter 2022/23,Call It Love,electro,['Happy']
7nPdbiSqvnJxIl28z6PQZg,Felix Jaehn;Ray Dalton,EDM Gaming Music Autumn/Winter 2022,Call It Love,electro,['Happy']
6KfqrM6To2CjbXqJN3Pulw,Felix Jaehn;Robin Schulz;Georgia Ku,Night Drive Autumn/Winter 2022/23,I Got A Feeling,electro,['Happy']
4HVRP4l0lOnq0Lexs7EmBu,Galantis,Brandneu Dance,1x1,electro,['Happy']
6K8ElBuFmFj8KYUP16B7ss,Felix Jaehn;The Stickmen Project;Calum Scott,Night Drive Autumn/Winter 2022/23,Rain In Ibiza,electro,['Happy']
5eYQMChHFGtMlRPZicBtMC,Topic;A7S,pov: it's 2020,Breaking Me,electro,['Happy']
1v0dx7eDwANUppPBLweInQ,Topic;Robin Schulz;Nico Santos;Paul van Dyk,Night Drive Autumn/Winter 2022/23,In Your Arms (For An Angel),electro,['Happy']
4003PQamqke3dARQ0gidZw,Felix Jaehn;Ray Dalton,Arbeitsmusik Herbst/Winter 2022/2023,Call It Love,electro,['Happy']
2Ir2S7YpHlTuDNtBFBW1kP,Felix Jaehn;The Stickmen Project;Calum Scott,EDM Gaming Music Autumn/Winter 2022,Rain In Ibiza,electro,['Happy']
50bPnkzp6o4AdSBNisle9l,Topic;A7S,Queda poco para la PAES,Breaking Me,electro,['Happy']
69yik0sUL1AT6eg2B4A1Dr,Topic;Robin Schulz;Nico Santos;Paul van Dyk,EDM Gaming Music Autumn/Winter 2022,In Your Arms (For An Angel),electro,['Happy']
26RJAPCk13MqhpFDD1L4KP,Topic;A7S,EDM Gaming Music Autumn/Winter 2022,Kernkraft 400 (A Better Day),electro,['Happy']
2Cml5xVHB01Y7PZ20smxhP,Felix Jaehn;The Stickmen Project;Calum Scott,Arbeitsmusik Herbst/Winter 2022/2023,Rain In Ibiza,electro,['Happy']
16BU6Ue3B2TeDwI24vmUmn,Felix Jaehn;Robin Schulz;Georgia Ku,pov: it's 2021,I Got A Feeling,electro,['Happy']
3Kq3lhigcoPxiLVTsNwX5P,Felix Jaehn;Robin Schulz;Georgia Ku,Arbeitsmusik Herbst/Winter 2022/2023,I Got A Feeling,electro,['Happy']
7jQIgkV48Z4d8A7mA8UOkq,Felix Jaehn,EDM Gaming Music Autumn/Winter 2022,Winds May Change,electro,['Happy']
2Fb7yGahoIfkR2KpC0Tgs6,Felix Jaehn,Tomorrowland Music - The Reflection of Love Singles,Winds May Change,electro,['Happy']
3s7I40SFKo5gnw9BEmRzqQ,Felix Jaehn;VIZE;Miss Li,pov: it's 2020,Close Your Eyes,electro,['Happy']
0eAZj3pd6JoZPYoyhTh1qp,Topic;A7S,Ballermann Hits Party 2023,Kernkraft 400 (A Better Day),electro,['Happy']
68oGVfAJgdZ36SJU38yZdm,Felix Jaehn;Mike Williams,Queda poco para la PAES,Feel Good,electro,['Happy']
0mHGftgYtmpH4y17T3VZ2E,blackbear,@ my worst,@ my worst,electro,['Happy']
1S7ca5mJlpHn7GCE88jejz,Izzamuzzic;Julien Marchal,Shootout (Slowed + Reverb),Shootout (Slowed + Reverb),electro,['Happy']
55sgQENF3LY1sUcJUwasLl,Skrillex;Justin Bieber;Don Toliver,Don’t Go (with Justin Bieber & Don Toliver),Don’t Go (with Justin Bieber & Don Toliver),electro,['Happy']
4BiiOzZCrXEzHRLYcYFiD5,The Chainsmokers;Winona Oak,Sick Boy,Hope,electro,['Happy']
0dkvbYmXYEPK7gGMdytmfI,Lykke Li,sex money feelings die (slowed version),sex money feelings die - slowed version,electro,['Happy']
6JyuJFedEvPmdWQW0PkbGJ,Skrillex;Rick Ross,Purple Lamborghini (with Rick Ross),Purple Lamborghini (with Rick Ross),electro,['Happy']
2NWVdwbd2hPIzC2lyf4y63,Ashe;Niall Horan,Moral of the Story (feat. Niall Horan),Moral of the Story (feat. Niall Horan),electro,['Happy']
5FvGI8KtImlEbOsvEW3pfX,The Chainsmokers;Ship Wrek,So Far So Good,The Fall,electro,['Happy']
20R4HfKloPKgXDqU7UKk3x,Billie Eilish,Happier Than Ever,Therefore I Am,electro,['Happy']
5Qjv35Ja2TDt9CXRRo51hh,DJ Snake;Justin Bieber,Encore,Let Me Love You,electro,['Happy']
4keoy2fqgwGnbWlm3ZVZFa,Zedd;Elley Duhé,Happy Now,Happy Now,electro,['Happy']
7K5tOFxje8nlunmexOmWgo,DJ Snake;Ozuna;Megan Thee Stallion;LISA,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",electro,['Happy']
7y9iMe8SOB6z3NoHE2OfXl,Halsey,hopeless fountain kingdom (Deluxe),Bad At Love,electro,['Happy']
4SSnFejRGlZikf02HLewEF,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bury a friend,electro,['Happy']
3uc8AGNL0KbvISIrjnfRvN,Lauv;LANY,~how i'm feeling~,Mean It,electro,['Happy']
1louJpMmzEicAn7lzDalPW,Cheat Codes;Demi Lovato,No Promises (feat. Demi Lovato),No Promises (feat. Demi Lovato),electro,['Happy']
5Lu0vv78RmKZeBPpP1N8za,Mokita,With You,With You,electro,['Happy']
2GgxS8bUT5G25QJTsfSv0R,Ellie Goulding,Halcyon Days,Burn,electro,['Happy']
2g1KggY9PKvsoEAOaiz4xx,Ashnikko,DEMIDEVIL,Daisy,electro,['Happy']
5WokFKscrfGEGGLPTu3jgO,Zara Larsson;Sabrina Carpenter,WOW (feat. Sabrina Carpenter) [Remix],WOW (feat. Sabrina Carpenter) - Remix,electro,['Happy']
4vsAUbPb6q9FpC4AGBFdVh,Loote,lost,tomorrow tonight,electro,['Happy']
3rb0tMq42WfggucPm0HHkA,MEDUZA;James Carter;Elley Duhé;FAST BOY,Bad Memories (feat. Elley Duhé & FAST BOY),Bad Memories (feat. Elley Duhé & FAST BOY),electro,['Happy']
1IuTlBvUJLBmfOysdvaHJ3,Nessa Barrett,Baddest of Them All,die first,electro,['Happy']
25FtOoGhTwf1u9LLBLgHVb,Nessa Barrett,Daily Pop Mix,die first,electro,['Happy']
2B6IkE4vnjP1fr0rQ4nbBr,Nessa Barrett,Pop Hits Now,die first,electro,['Happy']
6rAGFY9D3ah6Lb7fUgbNNH,Alan Walker;salem ilese,Fake A Smile,Fake A Smile,electro,['Happy']
4VovlZD2uzSXIS90riyCb9,Nessa Barrett;jxdn,20's Rock,la di die,electro,['Happy']
78v8ad1iLTlfLbam4qvzNu,Vicetone;Daisy Guttridge,Waiting,Waiting,electro,['Happy']
6FM8eHZdZfGEcE5psG4wad,Nessa Barrett,Hits à suivre 2022,die first,electro,['Happy']
7FiNO2IBePaEava0LRgzUk,Nessa Barrett,I'm Blue - Hits of 2022,die first,electro,['Happy']
0RQh67kZ7peY4sy7Gh6ATJ,Nessa Barrett,All That Really Matters - Just Hits,die first,electro,['Happy']
25gacl0dFF9HTclx7Ug7xC,Valley,Last Birthday,Like 1999,electro,['Happy']
1VCA372FfrWA3yjOzPlBri,Nessa Barrett,It's You - Fresh Hits,die first,electro,['Happy']
2eRgaTsxKRPdv4tHULm9zc,Nessa Barrett,Hits à suivre 2022,madhouse,electro,['Happy']
5koDkemB6cdYV9H0mMzQXq,Nessa Barrett,Beautiful Trending Hits 2022,die first,electro,['Happy']
