track_id,artists,album_name,track_name,track_genre,emotions
52cFhaPuS5oLrmFoJw4J9j,The Killers,Rock Workout 2023,Mr. Brightside,alt-rock,['Frustration']
1bOENKlPYEDXyH9kLFUsnj,Nickelback,Timeless Rock Hits,Animals,alt-rock,['Frustration']
58yD1ZePlS6V4gImXGV8Ed,Red Hot Chili Peppers,Daily Pop Mix,Tippa My Tongue,alt-rock,['Frustration']
1tRpraJDpEUl0HjnkMosqx,Red Hot Chili Peppers,Top of the Rock,Black Summer,alt-rock,['Frustration']
315FrAki9HoxEdG8CQuZhD,The Killers,Mirando las nubes,Mr. Brightside,alt-rock,['Frustration']
5oJgIQPvytf2nR7WX3vZLn,Weezer,Tek It - New Noise,Records,alt-rock,['Frustration']
2UCoAOZGk6a4BHUBzlvfAO,The Killers;Armin van Buuren;Benno De Goeij,Beats Electro Mood,Human - Armin van Buuren Dub Remix,alt-rock,['Frustration']
5KaVoEhxf1UwParyAjzHVA,The Killers,Kick It,Mr. Brightside,alt-rock,['Frustration']
6ehaWPjsNSf5HWOXTEFSUi,The Killers,Rock Workout 2023,Somebody Told Me,alt-rock,['Frustration']
1c9MeAa2tLEoZl5osXf5Ts,Red Hot Chili Peppers,Kick It,Fire - Remastered,alt-rock,['Frustration']
4nzIpIeHWiuFQnOV5ZELnj,Deftones,Metal Lives!,Ohms,alt-rock,['Frustration']
0FrFqoPT7JB0ezIU9g2OLC,Deftones,Metal,Ohms,alt-rock,['Frustration']
0v8tmDMQrTMavluubqAJo4,Red Hot Chili Peppers,80s Bangers Vol. 2,Higher Ground - Remastered,alt-rock,['Frustration']
47dUWyurHWefCpINwcvit2,Red Hot Chili Peppers,Pop Hits Now,Black Summer,alt-rock,['Frustration']
5SVYqPYpje5JDG2O969oz6,The Killers;Toni Halliday,Rock n Roll Christmas,A Great Big Sled,alt-rock,['Frustration']
71BwuaJ5VjGx9EJdrc9OX2,The Killers;Ryan Pardey,Home For Christmas 2022,Don't Shoot Me Santa,alt-rock,['Frustration']
2cwOhw3d0uIsR4krTsrLwF,The Killers;Ryan Pardey,Rock n Roll Christmas,Don't Shoot Me Santa,alt-rock,['Frustration']
2QLFTiSNgt6cT3aQdeGFhd,The Killers;Ryan Pardey,Home At Christmas,Don't Shoot Me Santa,alt-rock,['Frustration']
2MCUHzFEXf39cyzcNyKw7B,Weezer;AJR,All Out Alternative,All My Favorite Songs,alt-rock,['Frustration']
3omnDqXnlC4awZfUrGQSDN,The Killers;Toni Halliday,Alternative Christmas 2022,A Great Big Sled,alt-rock,['Frustration']
5HNau9WX6OmX2PcBn3n24r,Red Hot Chili Peppers,20's Rock,Black Summer,alt-rock,['Frustration']
7GEQkaJPZmph6xtzXFNWxn,The Killers,Alternative Christmas 2022,Joy Ride - Night Version,alt-rock,['Frustration']
2S3G868WlDZNtfwZiDKPRx,The Killers;Ryan Pardey,Alternative Christmas 2022,Don't Shoot Me Santa,alt-rock,['Frustration']
4fvKqLGqlsj7giLICaxTXl,Julieta Venegas,Éxitos del Pop en Español de los Años 2000,Limón y Sal,alt-rock,['Frustration']
77s65ayZ3gXbqMV8jKH1A3,The Killers;Ryan Pardey,Alternative Christmas 2022,Don't Shoot Me Santa,alt-rock,['Frustration']
2vU6bm5hVF2idVknGzqyPL,The Offspring,Alternative Christmas 2022,Christmas (Baby Please Come Home),alt-rock,['Frustration']
12cG3BUpk6PzLAzWK0mryO,Red Hot Chili Peppers,Alternative Rock Mixtape,By the Way,alt-rock,['Frustration']
1gu8VJ0d28EsXtcgKzJcSl,The Killers;Ryan Pardey,Christmas Rock 2022,Don't Shoot Me Santa,alt-rock,['Frustration']
5Q6fh8OEhBYepJaORz9lxe,The Neighbourhood;Syd,Daddy Issues (Remix) feat. Syd,Daddy Issues (Remix) feat. Syd,alt-rock,['Frustration']
2xql0pid3EUwW38AsywxhV,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Reflections,alt-rock,['Frustration']
4m0q0xQ2BNl9SCAGKyfiGZ,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",Somebody Else,alt-rock,['Frustration']
70LcF31zb1H0PyJoS1Sx1r,Radiohead,Pablo Honey,Creep,alt-rock,['Frustration']
77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason (15th Anniversary Deluxe),The Reason,alt-rock,['Frustration']
10nyNJ6zNy2YVYLrcwLccB,Radiohead,OK Computer,No Surprises,alt-rock,['Frustration']
3SWqGa1J0M7hSBUDM0KePD,The Score,ATLAS,Legend,alt-rock,['Frustration']
3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Elephant,Seven Nation Army,alt-rock,['Frustration']
0AOmbw8AwDnwXhHC3OhdVB,Thousand Foot Krutch,The End Is Where We Begin,Courtesy Call,alt-rock,['Frustration']
1v3rsZZAH13mnXEEz3AEL5,Dominic Fike;Zendaya,Autumn Vibe,"Elliot’s Song - From ""Euphoria"" An HBO Original Series",alt-rock,['Frustration']
7oMO1B9CB4ZPYPLeVe32OY,R.E.M.,90's Music Grandi Successi,Losing My Religion,alt-rock,['Frustration']
7aDOJxh95VAx7G76l9YajI,Zoé,noches de lluvia,Azul,alt-rock,['Frustration']
7M62cpl1L8v53XwfCZ2GYD,Skillet,Rock - Best of 2022,Surviving the Game,alt-rock,['Frustration']
6Byuke1Ac5qWJHFgzu7byM,Weezer,Rock - Best of 2022,Records,alt-rock,['Frustration']
7yI7YDsXGrwUX8sFTXXnVV,Weezer,Los Clásicos del Pop 90s,Say It Ain't So,alt-rock,['Frustration']
3qmncUJvABe0QDRwMZhbPt,Weezer,90's Music Grandi Successi,Say It Ain't So,alt-rock,['Frustration']
6WwoaXSpEJ75vG1t674Cmm,Weezer,Fishing Music,Say It Ain't So,alt-rock,['Frustration']
2q9STTSwMoEVLyvlNZyOdA,Weezer,Rock Brandneu,Records,alt-rock,['Frustration']
65mksf4l4ShgosppsGHoVR,Weezer,90's Music Grandi Successi,Buddy Holly,alt-rock,['Frustration']
61c2cPZd0ZZr7W2X5d0bUR,Weezer,Rock Workout 2023,Buddy Holly,alt-rock,['Frustration']
0T7DQlfcadEUEjxoHeQQaL,Zoé,Alternativo diferente latino,Labios Rotos - En Vivo,alt-rock,['Frustration']
7cEZSmCRCiOU1nsCuAtx0F,Weezer,Mirando las nubes,Island In The Sun,alt-rock,['Frustration']
1l1ra0gsPlpnDOc4HdkKZU,Weezer,Emo Christmas 2022,O Come All Ye Faithful,alt-rock,['Frustration']
03I89EqsberXEAapUd1yWu,Weezer;AJR,Here to Forever - All New Indie,All My Favorite Songs,alt-rock,['Frustration']
0lpdGobBIXUFiPaZpDR1Bj,Skillet,Rock Brandneu,Surviving the Game,alt-rock,['Frustration']
4eMjf9FgbmFQ6yHZD5EsgX,Skillet,Metal Lives!,Feel Invincible,alt-rock,['Frustration']
0LvONfXemxF8eUKovfhZdH,Skillet,Metal,Feel Invincible,alt-rock,['Frustration']
1Vl9pXCmq6m2FbpxqHptTY,The Smashing Pumpkins,Rock & Halloween,Bullet With Butterfly Wings - Remastered 2012,alt-rock,['Frustration']
11oRhYmKwkh6iUTC521TSk,Weezer,Top of the Rock,Records,alt-rock,['Frustration']
2Nmgl5ms85CE90Yu4lm8jL,Weezer,Alternative Christmas 2022,O Holy Night,alt-rock,['Frustration']
08k0JhCj8oJLB7Xuclr57s,Weezer,Fiesta temática 90s,My Name Is Jonas,alt-rock,['Frustration']
3kQhWtoluFHPbcBC6gyYrZ,Zoé,tardes tranqui,Arrullo De Estrellas,alt-rock,['Frustration']
0PSKFp3zoNmJzDsOHeLV6l,The Smashing Pumpkins,Alternative Christmas 2022,Christmastime,alt-rock,['Frustration']
3M1kaOBZv0cvlXK7xYCT1Z,Weezer,Rock n Roll Christmas,O Come All Ye Faithful,alt-rock,['Frustration']
4OtSo1ZTQWRWE53ZvBfBTV,R.E.M.,90's Music Grandi Successi,It's The End Of The World As We Know It (And I Feel Fine),alt-rock,['Frustration']
4fdy3vg2bCXU6L77vC6li8,The Smashing Pumpkins,Alternative Christmas 2022,Christmastime,alt-rock,['Frustration']
5TuTzdZVv2k4Gtl7Rn6pow,Los Enanitos Verdes,Triste Hora,Lamento Boliviano,alt-rock,['Frustration']
6w1n5rbFLWKscpvAbYGOru,R.E.M.,80s Bangers Vol. 2,It's The End Of The World As We Know It (And I Feel Fine),alt-rock,['Frustration']
29RiulWABWHcTRLkDqVCl1,Korn,Metal,Rotting in Vain,alt-rock,['Frustration']
0nI0q4NuoOIskGNRizI6vs,Korn,Metal Lives!,Rotting in Vain,alt-rock,['Frustration']
2YIm6Yfa0C3IxkRHDQdk1d,Skillet,Top of the Rock,Surviving the Game,alt-rock,['Frustration']
6RYHGsmhxeZ5694zS1zDF6,Weezer,Rock n Roll Christmas,We Wish You A Merry Christmas,alt-rock,['Frustration']
1wmOubz5LefeGM4KDAcsfz,Weezer,Christmas Rock 2022,O Come All Ye Faithful,alt-rock,['Frustration']
22rUY52RY8r6fi66gtEono,Weezer,Alternative Christmas 2022,We Wish You A Merry Christmas,alt-rock,['Frustration']
7mntHnF2frXuZwFAp8ouCB,Weezer,Alternative Christmas 2022,We Wish You A Merry Christmas,alt-rock,['Frustration']
11jMqNuaE2vTsBBjESguoL,Los Enanitos Verdes,Triste Hora,Igual Que Ayer,alt-rock,['Frustration']
71jFgtUBKrBuIO6jeUYu9J,Los Enanitos Verdes,Triste Hora,Mi Primer Dia Sin Ti,alt-rock,['Frustration']
5j8hhWf7dxILKgMsRSScbM,Zoé,Alternativo diferente latino,Poli / Love - En Vivo,alt-rock,['Frustration']
3v8CoiN19zAzkTG0E7TBTN,Weezer,Christmas Rock 2022,We Wish You A Merry Christmas,alt-rock,['Frustration']
2Ns9vtFyKhGoI0vCFLHQOR,Los Enanitos Verdes,Triste Hora,Eterna Soledad,alt-rock,['Frustration']
2u0CelO5c81XS7z3dGpHbS,The Neighbourhood,Wiped Out!,The Beach,alt-rock,['Frustration']
0VF7YLIxSQKyNiFL3X6MmN,The Neighbourhood,Chip Chrome & The Mono-Tones (Deluxe),Stargazing,alt-rock,['Frustration']
5qEn8c0MBzyRKgQq91Vevi,Fitz and The Tantrums,Out of My League,Out of My League,alt-rock,['Frustration']
73jVPicY2G9YHmzgjk69ae,The 1975,The 1975,Robbers,alt-rock,['Frustration']
0uBdQzKghx88d2Lp8SLFKJ,The 1975,I'm In Love With You,I'm In Love With You,alt-rock,['Frustration']
48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,alt-rock,['Frustration']
003vvx7Niy0yvhvHt4a68B,The Killers,Hot Fuss,Mr. Brightside,alt-rock,['Frustration']
5Sco7mbJy7p7vdDtJW10fZ,The Score,Pressure,Born For This,alt-rock,['Frustration']
2RsAajgo0g7bMCHxwH3Sk0,Nirvana,Nevermind (Remastered),Come As You Are,alt-rock,['Frustration']
2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,Stadium Arcadium,Snow (Hey Oh),alt-rock,['Frustration']
2UREu1Y8CO4jXkbvqAtP7g,Skillet,Awake,Monster,alt-rock,['Frustration']
7Fv8Qp3tTSbSS2VjryUF7L,The Score,ATLAS,Revolution,alt-rock,['Frustration']
6VuztO5yaKP4VjqSkZxpan,Ashes Remain,What I've Become,On My Own,alt-rock,['Frustration']
74NANS3BFQRnpz3S0JVg5o,3 Doors Down,Emo Christmas 2022,It's Not My Time - Acoustic,alt-rock,['Frustration']
1BGMcTlICbYWgfjiRrm3RJ,X Ambassadors;Jensen McRae,The Greatest Rock Tunes 2022,skip.that.party,alt-rock,['Frustration']
7HS7bD1nAWG0CzigkPX7vN,Counting Crows,Fiesta temática 90s,Mr. Jones,alt-rock,['Frustration']
0lFWwbunLKOYOl7QZrhesY,Counting Crows,Alternative Christmas 2022,A Long December,alt-rock,['Frustration']
12AJRjW79qbZktCDpMifs5,Andrés Calamaro;Alejandro Sanz,Pañuelos al viento,Flaca,alt-rock,['Frustration']
2Lkn3Of9JHY6RSA8c3omKT,3 Doors Down,Обратно в клас - rock,Here Without You,alt-rock,['Frustration']
42Jkqzhm5Y7ab7f1d22GTq,Andrés Calamaro;Sebastian Yatra;Leiva;Ivan Ferreiro,Pañuelos al viento,Paloma,alt-rock,['Frustration']
5ugV3rhvi2h6l52e1cIfLw,3 Doors Down,Fishing Music,Kryptonite,alt-rock,['Frustration']
1aL952bo0KZTPevSl3207C,3 Doors Down,Rock Workout 2023,Kryptonite,alt-rock,['Frustration']
1kSjPQCJfwVkPcxflNMJK2,Counting Crows,Christmas Rock 2022,A Long December,alt-rock,['Frustration']
0OlgQYka86XhPepKdZ6xio,Counting Crows,Fiesta temática 90s,Hanginaround,alt-rock,['Frustration']
5aZ1TeiMuTKqqPhYIR5hu1,Counting Crows,Los Clásicos del Pop 90s,Mr. Jones,alt-rock,['Frustration']
4YZg4UXqhMoUM40aPNIX1v,Counting Crows;Vanessa Carlton,OO's Music Grandi Successi,Big Yellow Taxi,alt-rock,['Frustration']
7gF611irT26CBRN7JOTRAU,Counting Crows;Vanessa Carlton,Mirando las nubes,Big Yellow Taxi,alt-rock,['Frustration']
20uDfvpjbtEFz4AeC9O7AQ,Megadeth,Halloween Metal Nights,"The Sick, The Dying… And The Dead!",alt-rock,['Frustration']
2iA4neLS2rg1dlciGgmt4X,Megadeth,Release Your ANGER,Symphony Of Destruction,alt-rock,['Frustration']
6RLT4oQWaW3WiBmuTFBZnI,Volbeat,Halloween Spooky Party 2022,The Devil's Bleeding Crown,alt-rock,['Frustration']
5u4jJAAD6jd0Z741eT7XGP,Volbeat,Twisted Halloween Hits,The Devil's Bleeding Crown,alt-rock,['Frustration']
7IMnJ5f7mRoGTtf8TPAILw,Volbeat,Halloween Party 2022,The Devil's Bleeding Crown,alt-rock,['Frustration']
0txb2qyDV7sVBLv2KvtbW2,Andrés Calamaro;Julio Iglesias,Música para casa,Bohemio,alt-rock,['Frustration']
5zGtItgkDE0pUB1WbSe3Po,Andrés Calamaro;Vicentico,Pañuelos al viento,Tuyo Siempre,alt-rock,['Frustration']
1M8LMTTEajUuw7AN0g4f4i,Megadeth,Halloween Metal Nights,Holy Wars...The Punishment Due - Remastered,alt-rock,['Frustration']
4GPQDyw9hC1DiZVh0ouDVL,The Black Keys,OK Boomers - Top Tunes,Keep My Name Outta Your Mouth,alt-rock,['Frustration']
1955ZZJe1TzmSR0TomnNjI,Megadeth,Halloween Spooky Party 2022,Symphony Of Destruction,alt-rock,['Frustration']
12sPGeSWgxY2zpPupFYIrZ,Volbeat,Halloween Spooky Party 2022,Sorry Sack Of Bones,alt-rock,['Frustration']
5ftfVzSLIi5ZxYdNbRtf41,The Black Keys,Coffee Moment,Never Gonna Give You Up,alt-rock,['Frustration']
4R7cuj0TvkNxURIAKReRh9,Andrés Calamaro,Música para casa,Transito Lento,alt-rock,['Frustration']
582QmuQapDg7uo1jcAKsgN,Megadeth,Release Your ANGER,Holy Wars...The Punishment Due - Remastered,alt-rock,['Frustration']
0P9Kg7MUJ8ygcKSOPh1LfJ,Queens of the Stone Age,Halloween Party 2022,Burn The Witch,alt-rock,['Frustration']
12xfRpp5r3akA2BZFPEVwv,Volbeat,Halloween Metal Nights,Heaven Nor Hell,alt-rock,['Frustration']
5m3GmwLuZSP00IzHdxsDIV,Andrés Calamaro,Música para casa,Cuarteles De Invierno,alt-rock,['Frustration']
2UzNyk6tBmMaXf1dphGUo0,Volbeat,Halloween Metal Nights,The Devil's Bleeding Crown,alt-rock,['Frustration']
3y4AS6cTOQBTnEsTbOUtIg,Andrés Calamaro;Juanes;Niño Josele,Música para casa,Enganchate Conmigo,alt-rock,['Frustration']
3sdokgCYFdz24u6vohprY4,Andrés Calamaro;Carlos Vives,Pañuelos al viento,Algún Lugar Encontraré,alt-rock,['Frustration']
5B726JjKRgY2wdm366ItDP,Andrés Calamaro,Rock x siempre,Miro Por La Ventana - Remastered 2017,alt-rock,['Frustration']
61WUErnrzgOMPuTgXqtNA9,Andrés Calamaro,Música para casa,Diego Armando Canciones,alt-rock,['Frustration']
69z5PKKbmZqcS4l86UhPpR,Andrés Calamaro,Rock x siempre,Otro Amor En Avellaneda - Remastered 2017,alt-rock,['Frustration']
7brQHA2CgQpcMBiOlfiXYb,The Neighbourhood,I Love You.,Afraid,alt-rock,['Frustration']
7JDWhC422Gtk1Bq0mL3OTC,Bea Miller,feel something,feel something,alt-rock,['Frustration']
5SDcksP8En1l6RtTY1wzHc,Hillsong UNITED;TAYA,Zion,Oceans (Where Feet May Fail),alt-rock,['Frustration']
14dJexYlvd3t3XAtD1pYW1,The 1975,Being Funny In A Foreign Language,Oh Caroline,alt-rock,['Frustration']
3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down,Away From The Sun,Here Without You,alt-rock,['Frustration']
2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,Stadium Arcadium,Snow (Hey Oh),alt-rock,['Frustration']
0fYVliAYKHuPmECRs1pbRf,X Ambassadors,VHS,Renegades,alt-rock,['Frustration']
0i8JFpqe9cKwnrcvoNgl1L,Skillet,Unleashed,Feel Invincible,alt-rock,['Frustration']
7ch89fdAaK52QYF5QKUUab,Yeah Yeah Yeahs;A-Trak,Halloween Hits,Heads Will Roll - A-Trak Remix,alt-rock,['Frustration']
6CkLcIjIAWHJp3nZWhNQvF,Duman,Best Viral Tunes,Her Şeyi Yak,alt-rock,['Frustration']
2iwsJcPB5HIVTuHHwdTNO4,Duman,Viral Şarkılar,Her Şeyi Yak,alt-rock,['Frustration']
5WTKiRTdoDk07YJOP7y8DU,KALEO,It's You - Fresh Hits,Way Down We Go,alt-rock,['Frustration']
3U6726RPDdw6JshdT9fGFM,KALEO,Relaxing Pop,Way Down We Go,alt-rock,['Frustration']
2YDI2Irzquyw8H8ztLC2ql,Counting Crows,Rock n Roll Christmas,A Long December,alt-rock,['Frustration']
5UFr6YU5nIp1ra63Yusbp7,Yeah Yeah Yeahs;A-Trak,Twisted Halloween Hits,Heads Will Roll - A-Trak Remix,alt-rock,['Frustration']
4U1WGnRxI57j3Ebi9A3HtD,Marilyn Manson,TOKYO - HALLOWEEN -,アイ・プット・ア・スペル・オン・ユー,alt-rock,['Frustration']
0ND3OzMoWDW8ciiobRGXxf,Yeah Yeah Yeahs;A-Trak,Pumpkin Patch Hits,Heads Will Roll - A-Trak Remix,alt-rock,['Frustration']
4sO7A5yF6SfqiHeINS61DE,Yeah Yeah Yeahs;A-Trak,Halloween Party 2022,Heads Will Roll - A-Trak Remix,alt-rock,['Frustration']
6lHlAlwFhEVKmYuCdln6e0,Counting Crows,Alternative Christmas 2022,A Long December,alt-rock,['Frustration']
3KKmCToTNy7Mnvkd9k0vVR,KALEO,Timeless Rock Hits,Way Down We Go,alt-rock,['Frustration']
6Jb8PXvsr5VGF0kewMXmaQ,Marilyn Manson,Twisted Halloween Hits,I Put A Spell On You,alt-rock,['Frustration']
2dHFbe42W3zlzLRbjvvbp3,Marilyn Manson,Halloween Metal Nights,The Beautiful People,alt-rock,['Frustration']
0cHFnnobCebrFG3PlfOkiR,Blur,Maintain Your Mojo,Song 2 - 2012 Remaster,alt-rock,['Frustration']
4dI3UmOl7scnyCU4KgaaNO,grandson,20's Rock,In Over My Head,alt-rock,['Frustration']
5cfct39EqJAkG0cqRaARz1,grandson,Alternative Rock Mixtape,Blood // Water,alt-rock,['Frustration']
04bNiW1CiMHWM0kSDvbLzp,grandson,All Out Alternative,Blood // Water,alt-rock,['Frustration']
1lYHv3SEkE6wKfZRe0HMOG,Counting Crows,Christmas Songs 2022,A Long December,alt-rock,['Frustration']
6lVtX3nLHyWZP7aqU9HuVW,Yeah Yeah Yeahs,Halloween 2022,Heads Will Roll,alt-rock,['Frustration']
3S3MAk28b2evnivIWkDshP,Marilyn Manson,Halloween Metal Nights,The Fight Song,alt-rock,['Frustration']
7LyODTwVRK0KN0615tcBPq,Marilyn Manson,Halloween Scary Party,The Beautiful People,alt-rock,['Frustration']
7gu4nfoJkzmRsATBRjNCWI,Marilyn Manson,Twisted Halloween Hits,WE ARE CHAOS,alt-rock,['Frustration']
0QBrw0zGpCa8gKIJd2KDGo,Counting Crows,Del gusto de mamá,Mr. Jones,alt-rock,['Frustration']
7Bcjjhemjq1HxoWkTw4X6O,Marilyn Manson,Halloween Spooky Party 2022,The Beautiful People,alt-rock,['Frustration']
2mLYjGJ1Fl4qNept7opf7Y,Counting Crows,Rock Workout 2023,Mr. Jones,alt-rock,['Frustration']
0ttfJZcKq7E7NcIldlogbn,Marilyn Manson,Twisted Halloween Hits,The Beautiful People,alt-rock,['Frustration']
3mJV4kByjmgU3ubU7JPp9W,Marilyn Manson,Halloween 2022,You And Me And The Devil Makes 3,alt-rock,['Frustration']
3otBSe8dnJMNDRE9AhSm0T,Marilyn Manson,Pumpkin Patch Hits,The Beautiful People,alt-rock,['Frustration']
3AjZqmRivJhEVqbliY3yJa,Marilyn Manson,Anthems for Witches 2022,I Put A Spell On You,alt-rock,['Frustration']
6U0KYAZFsPxLxc0x0bt7zl,Marilyn Manson,Halloween Party 2022,You And Me And The Devil Makes 3,alt-rock,['Frustration']
41f2eGe9sdVQ56ZjRRrowP,Marilyn Manson,Rock & Halloween,Sweet Dreams (Are Made Of This),alt-rock,['Frustration']
0WK1p8CduOKInJdZcjDy5A,Marilyn Manson,Twisted Halloween Hits,Sweet Dreams (Are Made Of This),alt-rock,['Frustration']
0JtccJIQR0zb4t2SSdsGeN,Marilyn Manson,Halloween Scary Party,Sweet Dreams (Are Made Of This),alt-rock,['Frustration']
40dr3CZGx83RL6ADIC7xvv,Marilyn Manson,Halloween Spooky Party 2022,Sweet Dreams (Are Made Of This),alt-rock,['Frustration']
6YrAf4oXHqLg0ZANlUMz6y,Marilyn Manson,Pop & Halloween,Sweet Dreams (Are Made Of This),alt-rock,['Frustration']
7D9CMVj8TeaozjxYCIE5oF,Counting Crows,Обратно в клас - rock,Mr. Jones,alt-rock,['Frustration']
2Z2vcMJMq1SFmteHzxJoey,Marilyn Manson,Happy Haunted Halloween Tunes,The Beautiful People,alt-rock,['Frustration']
5llJJM8CQpZhfUBwrJzp4c,Blur,Alternative Rock Mixtape,The Universal,alt-rock,['Frustration']
6FvZIDTCtmWC4KERBlLQ5f,Babasónicos,tardes tranqui,Como Eran Las Cosas,alt-rock,['Frustration']
28b9AxJDN10waQFdU71ggu,Blur,All Out Alternative,Song 2 - 2012 Remaster,alt-rock,['Frustration']
34kHexFdmug6nYZzkz3hc0,Babasónicos,noches de lluvia,Como Eran Las Cosas,alt-rock,['Frustration']
0GO8y8jQk1PkHzS31d699N,Grouplove,Never Trust a Happy Song,Tongue Tied,alt-rock,['Frustration']
6E37j4b44JGpdk297urpKM,Bea Miller,aurora,like that,alt-rock,['Frustration']
3KhwEuqLNjHfsKaBDo1yVh,Shinsei Kamattechan,Boku no Sensou,Boku no Sensou,alt-rock,['Frustration']
31AOj9sFz2gM0O3hMARRBx,R.E.M.,Out Of Time (25th Anniversary Edition),Losing My Religion,alt-rock,['Frustration']
2iUmqdfGZcHIhS3b9E9EWq,Neon Trees,Picture Show,Everybody Talks,alt-rock,['Frustration']
0L7lTy1aRn1TYYCTazcO5j,The Seige,Run for Your Life,Run for Your Life,alt-rock,['Frustration']
5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,alt-rock,['Frustration']
42T2QQv3xgBlpQxaSP7lnK,Creed,Weathered,One Last Breath,alt-rock,['Frustration']
0fxpHpK3aw2nFWII6yveDD,Matt Redman,"10,000 Reasons (Live)","10,000 Reasons (Bless The Lord) - Live",alt-rock,['Frustration']
7K0WZ75nHqj450OYd3ZywF,The EverLove,Walk Through Fire,I'm Dangerous,alt-rock,['Frustration']
3CrsuTJomWZmeXIvKhV45l,The Score,Carry On,Stronger,alt-rock,['Frustration']
2QGuFhaQDrGKqtkOgItDJS,Charlie Brown Jr.,Acústico (Ao Vivo),Zoio De Lula - Ao Vivo,alt-rock,['Frustration']
0393PMIQFV9pewSmxoWwXw,Fitz and The Tantrums,US Pop 20s,Sway,alt-rock,['Frustration']
6ngu6sBaJMM05mAVATApZJ,KALEO,Feeling Good - Adult Pop Favorites,Save Yourself,alt-rock,['Frustration']
0jpH3aJTsu8PNTHO5TzWPv,KALEO,La Fine dell'Estate,Way Down We Go,alt-rock,['Frustration']
7n4Y9BCKLHi4hqI2NctuAq,KALEO,Indie Chill Out,I Want More,alt-rock,['Frustration']
63J97fSuqUiTB7rm58OfxV,Fitz and The Tantrums,New Pop Classics,Sway,alt-rock,['Frustration']
6IKtfO76zpYpYnfOb8Ley8,Fitz and The Tantrums,Tek It - New Noise,Sway,alt-rock,['Frustration']
5IL61OxHy3t9W42qZOnw3m,KALEO,All Bops,Automobile,alt-rock,['Frustration']
0kz60VCKOQrGfv7fpHqwyf,Young the Giant,All Out Alternative,Cough Syrup,alt-rock,['Frustration']
